Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736210333,20,,Aggregated,1.300000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,45,0,13000.0,13062.396047288594,9795.372966000286,15145.810936999624,215.0
1736210334,20,,Aggregated,1.400000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,46,0,13000.0,13100.510418304035,9795.372966000286,15145.810936999624,215.0
1736210335,20,,Aggregated,1.400000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,48,0,13000.0,13171.062411791356,9795.372966000286,15145.810936999624,215.0
1736210336,20,,Aggregated,1.300000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,49,0,13000.0,13203.927021693562,9795.372966000286,15145.810936999624,215.0
1736210337,20,,Aggregated,1.300000,0.000000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,50,0,13000.0,13230.826050759648,9795.372966000286,15145.810936999624,215.0
1736210338,20,,Aggregated,1.400000,0.000000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,52,0,14000.0,13285.37908444196,9795.372966000286,15145.810936999624,215.0
1736210339,20,,Aggregated,1.400000,0.000000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,53,0,14000.0,13310.933143697806,9795.372966000286,15145.810936999624,215.0
1736210340,20,,Aggregated,1.400000,0.000000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,54,0,14000.0,13335.556184740404,9795.372966000286,15145.810936999624,215.0
1736210341,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,56,0,14000.0,13380.896129945933,9795.372966000286,15145.810936999624,215.0
1736210342,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,57,0,15000.0,13401.664705052102,9795.372966000286,15145.810936999624,215.0
1736210343,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,58,0,15000.0,13421.413727930614,9795.372966000286,15145.810936999624,215.0
1736210344,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,60,0,15000.0,13458.912102033117,9795.372966000286,15145.810936999624,215.0
1736210345,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,61,0,15000.0,13476.879057573558,9795.372966000286,15145.810936999624,215.0
1736210346,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,63,0,15000.0,13511.417792380687,9795.372966000286,15145.810936999624,215.0
1736210347,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,64,0,15000.0,13528.845572234106,9795.372966000286,15145.810936999624,215.0
1736210348,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,65,0,15000.0,13546.416139076668,9795.372966000286,15145.810936999624,215.0
1736210349,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,67,0,15000.0,13580.356401104309,9795.372966000286,15145.810936999624,215.0
1736210350,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,68,0,15000.0,13597.380417338121,9795.372966000286,15145.810936999624,215.0
1736210351,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,69,0,15000.0,13613.922515970933,9795.372966000286,15145.810936999624,215.0
1736210352,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,71,0,15000.0,13644.47820666193,9795.372966000286,15145.810936999624,215.0
1736210353,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,72,0,15000.0,13658.380685833336,9795.372966000286,15145.810936999624,215.0
1736210354,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,73,0,15000.0,13671.938405164292,9795.372966000286,15145.810936999624,215.0
1736210355,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,75,0,15000.0,13698.452928799867,9795.372966000286,15145.810936999624,215.0
1736210356,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,76,0,15000.0,13710.942374407752,9795.372966000286,15145.810936999624,215.0
1736210357,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,77,0,15000.0,13733.680253843995,9795.372966000286,15461.759090998385,215.0
1736210358,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,78,0,15000.0,13755.935922063942,9795.372966000286,15469.622374999744,215.0
1736210359,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,79,0,15000.0,13777.609929961856,9795.372966000286,15469.622374999744,215.0
